URL,Response Code,News Error,Detected,Category
http://www.tescoentertainment.com/Store/Browse/Campaign/ComicBookHeroesBluRay,500,,1/24/12,Server error
http://www.tescoentertainment.com/store/mp3/oscar-peterson-a-portrait-of-oscar-peterson/2%3A63264165,500,,1/26/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-723590001&sortBy=Name,500,,3/12/12,Server error
http://www.tescoentertainment.com/Store/feeds.tla/mp3/mp3bargainchart/MP3BargainChart11Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1692031209&sortBy=Name,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-723590001&sortBy=Default,500,,3/12/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-723590001&sortBy=Name+Desc,500,,3/12/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-723590001&sortBy=ListPrice,500,,3/12/12,Server error
http://www.tescoentertainment.com/Store/feeds.tla/mp3/mp3genresshowsandsoundtracks/MP3ShowsAndSoundtracksTracksAlbumsChart11Wk42.atom,500,,12/19/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1692031209&sortBy=ListPrice,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1692031209&sortBy=Name+Desc,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1646267651&sortBy=Name,500,,3/14/12,Server error
http://www.tescoentertainment.com/store/browse/cd/cdpreorders/?pageNumber=2,500,,11/20/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1646267651&sortBy=Default,500,,3/14/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1692031209&sortBy=Default,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-723590001&sortBy=ListPrice+Desc,500,,3/12/12,Server error
http://www.tescoentertainment.com/Store/feeds.tla/CD/CDlanding/CDLandingTopOffers2011Wk41.atom,500,,12/22/11,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Shania%20Twain&genre=8140%3A8148%7C%7C1,500,,11/14/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1692031209&sortBy=ListPrice+Desc,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1646267651&sortBy=Name+Desc,500,,3/14/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1646267651&sortBy=ListPrice,500,,3/14/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-723590001&sortBy=ReleasedDate+Desc,500,,3/12/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Pitbull&genre=8140%3A8157%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/store/dvd/star-wars-lego--the-padawan-menace-dvd/8%3A781424/,500,,3/5/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1692031209&sortBy=ReleasedDate+Desc,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Davina&genre=8140%3A8151%7C%7C1,500,,11/17/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/CD/CDlanding/CDLandingArtistCompilationsChartsa2011Wk41.atom,500,,12/22/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/dvd/dvdgenresci-fi/DVDSciFiTop1011Wk42.atom,500,,12/19/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1646267651&sortBy=ListPrice+Desc,500,,3/14/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Peep%20Show&genre=8140%3A8146%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Day%20Night&genre=8140%3A8144%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Day%20Night&genre=8140%3A8148%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/store/tv/gossip-girl-season-1/6:e2318212275080765614/,500,,11/10/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/CD/CDlanding/CDLandingBargainChartTop102011Wk41.atom,500,,12/22/11,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Girls%20Aloud&genre=8140%3A8153%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1646267651&sortBy=ReleasedDate+Desc,500,,3/14/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Elvis%20Presley&genre=8140%3A8159%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/store/search.TLA/Search?keyword=batman%20arkham%20city&genre=8140%3A8156%7C%7C1,500,,11/11/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/DVD/DVDGenreDrama/DVDDramaFilmChart11Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Bridget%20Jones&genre=8140%3A8156%7C%7C1,500,,11/17/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/mp3/mp3genresworld/MP3WorldTracksAlbumsCharts11Wk42.atom,500,,12/19/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/CD/CDlanding/CDLandingTracksTop102011Wk41.atom,500,,12/24/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/CD/CDlanding/CDLandingNewHotPreOrders2011Wk41.atom,500,,12/24/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/CD/CDlanding/CDPreOrderChartsTop4011Wk41.atom,500,,12/24/11,Server error
http://www.tescoentertainment.com/store/mp3/gracie-fields--christmas-eve-in-fairyland/2%3A62857519,500,,2/10/12,Server error
http://www.tescoentertainment.com/Store/feeds.tla/Blu-ray/Blu-rayGenresChildrensandFamily/BlurayChildrensAndFamilyTop1011Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1857317875&sortBy=ListPrice+Desc,500,,3/7/12,Server error
http://www.tescoentertainment.com/Store/feeds.tla/mp3/mp3genresfolkandcountry/MP3FolkAndCountryTracksAlbumsChart11Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/mp3/mp3genreschildrens/MP3ChildrensTracksAlbumsChart11Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/Games/GamesPlatformWii/WiiLandingNewReleasesBestsellers11Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/games/gamesplatformnintendodsdsi/NintendoDSDSiLandingNewReleasesBestsellers11Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/store/cd/elvis-presley-viva-elvis/8%3A731617/,500,,1/31/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=2031826686&sortBy=Name,500,,3/12/12,Server error
http://www.tescoentertainment.com/Store/feeds.tla/games/gamesplatformnintendodsdsi/NintendoDSDSiLandingNewgenericHotPreOrders11Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1979398317&sortBy=Name,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1979398317&sortBy=Name,500,,3/12/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1651467914&sortBy=Name,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=2031826686&sortBy=Default,500,,3/12/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1979398317&sortBy=Default,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Take%20That&genre=8140%3A8156%7C%7C1,500,,11/10/11,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1979398317&sortBy=Default,500,,3/12/12,Server error
http://www.tescoentertainment.com/Store/feeds.tla/games/gamesplatformnintendodsdsi/NintendoDSDSiLandingTopOffers11Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/cd/cdlanding/CDPreOrderChartsTop4011Wk48.atom,500,,2/2/12,Server error
http://www.tescoentertainment.com/Store/feeds.tla/cd/cdlanding/CDLandingTopOffers2011Wk48.atom,500,,2/2/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=2031826686&sortBy=Name+Desc,500,,3/12/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1979398317&sortBy=Name+Desc,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/feeds.tla/dvd/dvdgenretv/DVDTVNewAndRecommended11Wk43.atom,500,,12/27/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=2031826686&sortBy=ListPrice,500,,3/12/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1979398317&sortBy=ListPrice,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1651467914&sortBy=ListPrice,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1979398317&sortBy=ListPrice,500,,3/12/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1651467914&sortBy=Name+Desc,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1979398317&sortBy=Name+Desc,500,,3/12/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Fame&genre=8140%3A8153%7C%7C1&price=8060%3A8064%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1808491371&sortBy=Name,500,,3/15/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1692031209&sortBy=ReleasedDate+Desc,500,,3/15/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=453088439&sortBy=Name,500,,3/7/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1860794295&sortBy=Name,500,,3/15/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1857317875&sortBy=Name,500,,3/7/12,Server error
http://www.tescoentertainment.com/store/mp3/guttermouth-shave-the-planet-(parental-advisory)/2%3A8052047/,500,,2/4/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1808491371&sortBy=Default,500,,3/15/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=2031826686&sortBy=ListPrice+Desc,500,,3/12/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1651467914&sortBy=Default,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1979398317&sortBy=ListPrice+Desc,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=453088439&sortBy=Default,500,,3/7/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1651467914&sortBy=ListPrice+Desc,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1979398317&sortBy=ListPrice+Desc,500,,3/12/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1860794295&sortBy=Default,500,,3/15/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1808491371&sortBy=Name+Desc,500,,3/15/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1808491371&sortBy=ListPrice,500,,3/15/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1692031209&sortBy=Name,500,,3/15/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=453088439&sortBy=Name+Desc,500,,3/7/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1860794295&sortBy=ListPrice,500,,3/15/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=2031826686&sortBy=ReleasedDate+Desc,500,,3/12/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1979398317&sortBy=ReleasedDate+Desc,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1860794295&sortBy=Name+Desc,500,,3/15/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1857317875&sortBy=Name+Desc,500,,3/7/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1857317875&sortBy=ListPrice,500,,3/7/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1979398317&sortBy=ReleasedDate+Desc,500,,3/12/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1857317875&sortBy=Default,500,,3/7/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Fame&genre=8140%3A8153%7C%7C1&searchcategory=8100%3A8101%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1692031209&sortBy=Default,500,,3/14/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Johnny%20Cash&price=8060%3A8063%7C%7C1&genre=8140%3A8153%7C%7C1,500,,11/17/11,Server error
http://www.tescoentertainment.com/store/mp3/peter-green-the-best-of-peter-green-splinter-group/2%3A4571343/,500,,1/28/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1808491371&sortBy=ListPrice+Desc,500,,3/15/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1692031209&sortBy=ListPrice,500,,3/15/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1692031209&sortBy=Name+Desc,500,,3/14/12,Server error
http://www.tescoentertainment.com/store/w/search.tla/seeall?keyword=CDOutThisWeek1212Wk01,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=453088439&sortBy=ListPrice+Desc,500,,3/7/12,Server error
http://www.tescoentertainment.com/store/mp3/the-mighty-underdogs-droppin-science-fiction-(bonus-edition)/2%3A26433081/,500,,2/7/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Pitbull&searchcategory=8100%3A8104%7C%7C1&genre=8140%3A8157%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1860794295&sortBy=ListPrice+Desc,500,,3/15/12,Server error
http://www.tescoentertainment.com/store/cd/dennis-brown-the-best-of/8%3A492722/,500,,3/6/12,Server error
http://www.tescoentertainment.com/Store/feeds.tla/mp3/dealsoftheweek/DealsOfTheWeekProducts11Wk40.atom,500,,12/25/11,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1808491371&sortBy=ReleasedDate+Desc,500,,3/15/12,Server error
http://www.tescoentertainment.com/Store/browse/dvd/bigtvsmallpricesfrom3/?controlId=488137496&pageNumber=1,500,,12/8/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1651467914&sortBy=ReleasedDate+Desc,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1860794295&sortBy=ReleasedDate+Desc,500,,3/15/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1857317875&sortBy=ReleasedDate+Desc,500,,3/7/12,Server error
http://www.tescoentertainment.com/Store/browse/campaign/stockingfillers2011,500,,3/7/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1692031209&sortBy=ListPrice+Desc,500,,3/14/12,Server error
http://www.tescoentertainment.com/store/tv/-acrobatty-bunny---whats-up-doc/6:e1492225294017922250/,500,,12/25/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=453088439&sortBy=ReleasedDate+Desc,500,,3/7/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=True%20Blood&searchcategory=8100%3A8105%7C%7C1&genre=8140%3A8156%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Carpenters&searchcategory=8100%3A8104%7C%7C1&genre=8140%3A8159%7C%7C1,500,,11/17/11,Server error
http://www.tescoentertainment.com/store/mp3/the-dears--no-cities-left/2%3A33360219/,500,,2/4/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=John%20Martyn&genre=8140%3A8153%7C%7C1&searchcategory=8100%3A8105%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Paul%20Simon&genre=8140%3A8153%7C%7C1&searchcategory=8100%3A8105%7C%7C1,500,,11/17/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1243810290&sortBy=Name,500,,3/8/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Des%20O'Connor&searchcategory=8100%3A8105%7C%7C1&genre=8140%3A8148%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=453088439&sortBy=ListPrice,500,,3/7/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Reba%20McEntire&searchcategory=8100%3A8101%7C%7C1&genre=8140%3A8149%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1243810290&sortBy=ListPrice,500,,3/8/12,Server error
http://www.tescoentertainment.com/store/cd/taio-cruz-troublemaker/8%3A775101/,500,,2/12/12,Server error
http://www.tescoentertainment.com/store/mp3/the-dears--summer-of-protest/2%3A33360223/,500,,1/25/12,Server error
http://www.tescoentertainment.com/Store/feeds.tla/MP3/MP3NewReleases/MP3NewReleaseTracksArtistAlbumsChart11Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Katherine%20Jenkins&searchcategory=8100%3A8104%7C%7C1&genre=8140%3A8153%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/cd/cdgenres/CDRockPopTop1011Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/store/mp3/sam-cooke--a-change-is-gonna-come/2%3A26063707/,500,,2/5/12,Server error
http://www.tescoentertainment.com/store/mp3/brenda-lee-sweet-nothins/2%3A40682527/,500,,1/28/12,Server error
http://www.tescoentertainment.com/Store/feeds.tla/games/gamesplatformwii/WiiLandingChartsTop1011Wk48.atom,500,,2/2/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1243810290&sortBy=Name+Desc,500,,3/8/12,Server error
http://www.tescoentertainment.com/store/cd/go-west-greatest-hits-live/8%3A492870/,500,,2/12/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=High%20School%20Musical&searchcategory=8100%3A8105%7C%7C1&genre=8140%3A8142%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1243810290&sortBy=ListPrice+Desc,500,,3/8/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Lord%20of%20the%20Rings&genre=8140%3A8152%7C%7C1&searchcategory=8100%3A8104%7C%7C1,500,,11/17/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/games/gamesnintendodsdsibargainchart/GamesNintendoDSiChart11Wk35.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/games/gamesplatformnintendodsdsi/NintendoDSDSiLandingChartsTop1011Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/STORE/Search.tla/Search?pagenumber=1&keyword=carpenters&navigationstate=8100%3A8104%7C%7C1&genre=8140%3A8149%7C%7C1,500,,11/11/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/Blu-ray/Blu-rayGenresHorror/BlurayHorrorTop1011Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-2070216294&sortBy=ListPrice+Desc,500,,3/7/12,Server error
http://www.tescoentertainment.com/store/mp3/aiden-from-hellwith-love/2%3A37946979/,500,,2/6/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Nightmare%20On%20Elm%20Street&searchcategory=8100%3A8105%7C%7C1&genre=8140%3A8156%7C%7C1,500,,11/16/11,Server error
http://www.tescoentertainment.com/Store/Browse/Campaign/CDRobbieWilliamsArtistOfTheMonth/,500,,12/24/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1243810290&sortBy=ReleasedDate+Desc,500,,3/8/12,Server error
http://www.tescoentertainment.com/store/mp3/seether-holding-onto-strings-better-left-to-fray-(deluxe-edition)/2%3A53140021,500,,2/2/12,Server error
http://www.tescoentertainment.com/store/mp3/billy-may--change-partners/2%3A39555149/,500,,1/29/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=417796470&sortBy=Name,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-62547609&sortBy=Name,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/feeds.tla/mp3/mp3genresrockpop/MP3RockPopTracksAlbumsChart11Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=323581253&sortBy=Name,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/feeds.tla/mp3/mp3newreleases/MP3NewReleaseTracksBargainChart11Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1860794295&sortBy=Name,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-142142812&sortBy=Name,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/Search.tla/Search?pagenumber=1&keyword=valkyrie&navigationstate=8100%3A8105%7C%7C1&genre=8140%3A8153%7C%7C1,500,,11/11/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1808491371&sortBy=Name,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-358130345&sortBy=Name,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/feeds.tla/cd/dealsoftheweek/DealsOfTheWeekProducts11Wk36.atom,500,,11/12/11,Server error
http://www.tescoentertainment.com/Store/feeds.tla/MP3/mp3genresclassical/MP3ClassicalTracksAlbumsChart11Wk42.atom,500,,12/27/11,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1222521757&sortBy=Name,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-62547609&sortBy=Default,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=417796470&sortBy=Default,500,,3/13/12,Server error
http://www.tescoentertainment.com/store/mp3/steps--merry-xmas-everybody/2%3A47629273,500,,2/2/12,Server error
http://www.tescoentertainment.com/store/cd/josef-k-entomology/8%3A731522,500,,2/7/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-142142812&sortBy=Default,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-61271212&sortBy=Name+Desc,500,,3/11/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-61271212&sortBy=ListPrice,500,,3/11/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1808491371&sortBy=Default,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-61271212&sortBy=Name,500,,3/12/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=1253468939&sortBy=Default,500,,3/17/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-62547609&sortBy=Name+Desc,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1860794295&sortBy=Default,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-358130345&sortBy=Default,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-62547609&sortBy=ListPrice,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=323581253&sortBy=ListPrice,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=323581253&sortBy=Name+Desc,500,,3/13/12,Server error
http://www.tescoentertainment.com/STORE/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1222521757&sortBy=Default,500,,3/12/12,Server error
http://www.tescoentertainment.com/Store/search.tla/search?keyword=Holst&searchcategory=8100%3A8104%7C%7C1&genre=8140%3A8144%7C%7C1&refinement=True,500,,11/16/11,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=417796470&sortBy=Name+Desc,500,,3/13/12,Server error
http://www.tescoentertainment.com/Store/w/landing.tla/pagedproductpanel?channel=&cmsControlId=-1860794295&sortBy=Name+Desc,500,,3/13/12,Server error
